0.6659,0.7075,0.7618,0.8217
0.7075,0.7618,0.8217,0.8814
0.7618,0.8217,0.8814,0.9374
0.8217,0.8814,0.9374,0.9881
0.8814,0.9374,0.9881,1.0333
0.9374,0.9881,1.0333,1.0731
0.9881,1.0333,1.0731,1.1078
1.0333,1.0731,1.1078,1.1375
1.0731,1.1078,1.1375,1.1621
1.1078,1.1375,1.1621,1.1816
1.1375,1.1621,1.1816,1.1961
1.1621,1.1816,1.1961,1.206
1.1816,1.1961,1.206,1.2123
1.1961,1.206,1.2123,1.2167
1.206,1.2123,1.2167,1.2219
1.2123,1.2167,1.2219,1.2306
1.2167,1.2219,1.2306,1.2447
1.2219,1.2306,1.2447,1.2632
1.2306,1.2447,1.2632,1.281
1.2447,1.2632,1.281,1.2903
1.2632,1.281,1.2903,1.2843
1.281,1.2903,1.2843,1.2606
1.2903,1.2843,1.2606,1.2211
1.2843,1.2606,1.2211,1.1699
1.2606,1.2211,1.1699,1.1115
1.2211,1.1699,1.1115,1.0495
1.1699,1.1115,1.0495,0.9869
1.1115,1.0495,0.9869,0.9257
1.0495,0.9869,0.9257,0.8673
0.9869,0.9257,0.8673,0.8127
0.9257,0.8673,0.8127,0.7623
0.8673,0.8127,0.7623,0.7161
0.8127,0.7623,0.7161,0.6735
0.7623,0.7161,0.6735,0.6336
0.7161,0.6735,0.6336,0.5953
0.6735,0.6336,0.5953,0.558
0.6336,0.5953,0.558,0.5221
0.5953,0.558,0.5221,0.4886
0.558,0.5221,0.4886,0.4592
0.5221,0.4886,0.4592,0.4359
0.4886,0.4592,0.4359,0.4215
0.4592,0.4359,0.4215,0.4197
0.4359,0.4215,0.4197,0.4351
0.4215,0.4197,0.4351,0.4717
0.4197,0.4351,0.4717,0.5297
0.4351,0.4717,0.5297,0.6034
0.4717,0.5297,0.6034,0.6829
0.5297,0.6034,0.6829,0.759
0.6034,0.6829,0.759,0.8261
0.6829,0.759,0.8261,0.8818
0.759,0.8261,0.8818,0.9258
0.8261,0.8818,0.9258,0.9586
0.8818,0.9258,0.9586,0.9811
0.9258,0.9586,0.9811,0.9943
0.9586,0.9811,0.9943,0.9991
0.9811,0.9943,0.9991,0.9968
0.9943,0.9991,0.9968,0.9889
0.9991,0.9968,0.9889,0.9772
0.9968,0.9889,0.9772,0.9638
0.9889,0.9772,0.9638,0.9513
0.9772,0.9638,0.9513,0.9432
0.9638,0.9513,0.9432,0.9432
0.9513,0.9432,0.9432,0.9546
0.9432,0.9432,0.9546,0.9791
0.9432,0.9546,0.9791,1.0148
0.9546,0.9791,1.0148,1.0561
0.9791,1.0148,1.0561,1.0944
1.0148,1.0561,1.0944,1.1223
1.0561,1.0944,1.1223,1.1367
1.0944,1.1223,1.1367,1.1389
1.1223,1.1367,1.1389,1.1325
1.1367,1.1389,1.1325,1.1215
1.1389,1.1325,1.1215,1.1097
1.1325,1.1215,1.1097,1.1
1.1215,1.1097,1.1,1.0944
1.1097,1.1,1.0944,1.0939
1.1,1.0944,1.0939,1.0985
1.0944,1.0939,1.0985,1.107
1.0939,1.0985,1.107,1.1174
1.0985,1.107,1.1174,1.1268
1.107,1.1174,1.1268,1.1314
1.1174,1.1268,1.1314,1.1265
1.1268,1.1314,1.1265,1.1079
1.1314,1.1265,1.1079,1.0746
1.1265,1.1079,1.0746,1.0303
1.1079,1.0746,1.0303,0.9811
1.0746,1.0303,0.9811,0.9324
1.0303,0.9811,0.9324,0.8879
0.9811,0.9324,0.8879,0.8498
0.9324,0.8879,0.8498,0.8189
0.8879,0.8498,0.8189,0.7949
0.8498,0.8189,0.7949,0.7766
0.8189,0.7949,0.7766,0.7621
0.7949,0.7766,0.7621,0.7492
0.7766,0.7621,0.7492,0.736
0.7621,0.7492,0.736,0.7212
0.7492,0.736,0.7212,0.7045
0.736,0.7212,0.7045,0.6865
0.7212,0.7045,0.6865,0.6689
0.7045,0.6865,0.6689,0.6545
0.6865,0.6689,0.6545,0.6476
0.6689,0.6545,0.6476,0.6532
0.6545,0.6476,0.6532,0.6756
0.6476,0.6532,0.6756,0.7155
0.6532,0.6756,0.7155,0.7686
0.6756,0.7155,0.7686,0.8279
0.7155,0.7686,0.8279,0.8872
0.7686,0.8279,0.8872,0.9427
0.8279,0.8872,0.9427,0.9929
0.8872,0.9427,0.9929,1.0375
0.9427,0.9929,1.0375,1.0767
0.9929,1.0375,1.0767,1.111
1.0375,1.0767,1.111,1.1405
1.0767,1.111,1.1405,1.1654
1.111,1.1405,1.1654,1.1856
1.1405,1.1654,1.1856,1.2012
1.1654,1.1856,1.2012,1.2125
1.1856,1.2012,1.2125,1.2203
1.2012,1.2125,1.2203,1.2261
1.2125,1.2203,1.2261,1.2323
1.2203,1.2261,1.2323,1.2416
1.2261,1.2323,1.2416,1.2557
1.2323,1.2416,1.2557,1.2735
1.2416,1.2557,1.2735,1.29
1.2557,1.2735,1.29,1.2973
1.2735,1.29,1.2973,1.2889
1.29,1.2973,1.2889,1.2628
1.2973,1.2889,1.2628,1.2214
1.2889,1.2628,1.2214,1.1689
1.2628,1.2214,1.1689,1.1095
1.2214,1.1689,1.1095,1.0468
1.1689,1.1095,1.0468,0.9836
1.1095,1.0468,0.9836,0.9218
1.0468,0.9836,0.9218,0.8627
0.9836,0.9218,0.8627,0.8073
0.9218,0.8627,0.8073,0.7559
0.8627,0.8073,0.7559,0.7086
0.8073,0.7559,0.7086,0.6649
0.7559,0.7086,0.6649,0.624
0.7086,0.6649,0.624,0.585
0.6649,0.624,0.585,0.5473
0.624,0.585,0.5473,0.5113
0.585,0.5473,0.5113,0.4781
0.5473,0.5113,0.4781,0.4492
0.5113,0.4781,0.4492,0.4266
0.4781,0.4492,0.4266,0.4131
0.4492,0.4266,0.4131,0.4124
0.4266,0.4131,0.4124,0.4291
0.4131,0.4124,0.4291,0.4673
0.4124,0.4291,0.4673,0.527
0.4291,0.4673,0.527,0.6021
0.4673,0.527,0.6021,0.6824
0.527,0.6021,0.6824,0.7586
0.6021,0.6824,0.7586,0.8252
0.6824,0.7586,0.8252,0.88
0.7586,0.8252,0.88,0.9228
0.8252,0.88,0.9228,0.9542
0.88,0.9228,0.9542,0.9752
0.9228,0.9542,0.9752,0.9869
0.9542,0.9752,0.9869,0.9903
0.9752,0.9869,0.9903,0.9868
0.9869,0.9903,0.9868,0.9779
0.9903,0.9868,0.9779,0.9654
0.9868,0.9779,0.9654,0.9515
0.9779,0.9654,0.9515,0.9388
0.9654,0.9515,0.9388,0.9307
0.9515,0.9388,0.9307,0.931
0.9388,0.9307,0.931,0.9431
0.9307,0.931,0.9431,0.9685
0.931,0.9431,0.9685,1.0052
0.9431,0.9685,1.0052,1.0474
0.9685,1.0052,1.0474,1.0866
1.0052,1.0474,1.0866,1.1156
1.0474,1.0866,1.1156,1.1315
1.0866,1.1156,1.1315,1.1357
1.1156,1.1315,1.1357,1.1318
1.1315,1.1357,1.1318,1.1238
1.1357,1.1318,1.1238,1.1153
1.1318,1.1238,1.1153,1.109
1.1238,1.1153,1.109,1.1068
1.1153,1.109,1.1068,1.1095
1.109,1.1068,1.1095,1.1169
1.1068,1.1095,1.1169,1.1278
1.1095,1.1169,1.1278,1.1401
1.1169,1.1278,1.1401,1.1511
1.1278,1.1401,1.1511,1.1572
1.1401,1.1511,1.1572,1.1537
1.1511,1.1572,1.1537,1.1362
1.1572,1.1537,1.1362,1.1035
1.1537,1.1362,1.1035,1.0591
1.1362,1.1035,1.0591,1.0092
1.1035,1.0591,1.0092,0.9592
1.0591,1.0092,0.9592,0.913
1.0092,0.9592,0.913,0.8726
0.9592,0.913,0.8726,0.8387
0.913,0.8726,0.8387,0.8109
0.8726,0.8387,0.8109,0.788
0.8387,0.8109,0.788,0.7681
0.8109,0.788,0.7681,0.7493
0.788,0.7681,0.7493,0.7299
0.7681,0.7493,0.7299,0.709
0.7493,0.7299,0.709,0.6865
0.7299,0.709,0.6865,0.6631
0.709,0.6865,0.6631,0.6404
0.6865,0.6631,0.6404,0.6209
0.6631,0.6404,0.6209,0.6084
0.6404,0.6209,0.6084,0.6076
0.6209,0.6084,0.6076,0.6232
0.6084,0.6076,0.6232,0.6572
0.6076,0.6232,0.6572,0.7071
0.6232,0.6572,0.7071,0.7666
0.6572,0.7071,0.7666,0.8289
0.7071,0.7666,0.8289,0.8891
0.7666,0.8289,0.8891,0.9446
0.8289,0.8891,0.9446,0.9944
0.8891,0.9446,0.9944,1.0383
0.9446,0.9944,1.0383,1.0764
0.9944,1.0383,1.0764,1.1087
1.0383,1.0764,1.1087,1.1352
1.0764,1.1087,1.1352,1.1559
1.1087,1.1352,1.1559,1.1708
1.1352,1.1559,1.1708,1.1803
1.1559,1.1708,1.1803,1.1854
1.1708,1.1803,1.1854,1.1877
1.1803,1.1854,1.1877,1.1896
1.1854,1.1877,1.1896,1.1942
1.1877,1.1896,1.1942,1.2043
1.1896,1.1942,1.2043,1.221
1.1942,1.2043,1.221,1.2422
1.2043,1.221,1.2422,1.2617
1.221,1.2422,1.2617,1.2714
1.2422,1.2617,1.2714,1.2649
1.2617,1.2714,1.2649,1.2406
1.2714,1.2649,1.2406,1.2011
1.2649,1.2406,1.2011,1.1507
1.2406,1.2011,1.1507,1.0939
1.2011,1.1507,1.0939,1.0344
1.1507,1.0939,1.0344,0.9749
1.0939,1.0344,0.9749,0.9175
1.0344,0.9749,0.9175,0.8635
0.9749,0.9175,0.8635,0.8137
0.9175,0.8635,0.8137,0.7684
0.8635,0.8137,0.7684,0.7272
0.8137,0.7684,0.7272,0.6891
0.7684,0.7272,0.6891,0.6527
0.7272,0.6891,0.6527,0.6166
0.6891,0.6527,0.6166,0.5804
0.6527,0.6166,0.5804,0.5448
0.6166,0.5804,0.5448,0.5114
0.5804,0.5448,0.5114,0.4823
0.5448,0.5114,0.4823,0.4598
0.5114,0.4823,0.4598,0.447
0.4823,0.4598,0.447,0.4477
0.4598,0.447,0.4477,0.4663
0.447,0.4477,0.4663,0.5058
0.4477,0.4663,0.5058,0.565
0.4663,0.5058,0.565,0.6375
0.5058,0.565,0.6375,0.7141
0.565,0.6375,0.7141,0.7871
0.6375,0.7141,0.7871,0.8518
0.7141,0.7871,0.8518,0.9063
0.7871,0.8518,0.9063,0.9502
0.8518,0.9063,0.9502,0.9839
0.9063,0.9502,0.9839,1.0079
0.9502,0.9839,1.0079,1.0227
0.9839,1.0079,1.0227,1.0291
1.0079,1.0227,1.0291,1.0283
1.0227,1.0291,1.0283,1.0219
1.0291,1.0283,1.0219,1.0116
1.0283,1.0219,1.0116,0.9998
1.0219,1.0116,0.9998,0.9893
1.0116,0.9998,0.9893,0.9836
0.9998,0.9893,0.9836,0.9863
0.9893,0.9836,0.9863,1.0003
0.9836,0.9863,1.0003,1.0264
0.9863,1.0003,1.0264,1.0618
1.0003,1.0264,1.0618,1.0999
1.0264,1.0618,1.0999,1.1317
1.0618,1.0999,1.1317,1.1505
1.0999,1.1317,1.1505,1.1542
1.1317,1.1505,1.1542,1.1451
1.1505,1.1542,1.1451,1.1274
1.1542,1.1451,1.1274,1.1055
1.1451,1.1274,1.1055,1.0832
1.1274,1.1055,1.0832,1.0635
1.1055,1.0832,1.0635,1.0483
1.0832,1.0635,1.0483,1.0388
1.0635,1.0483,1.0388,1.035
1.0483,1.0388,1.035,1.0357
1.0388,1.035,1.0357,1.0386
1.035,1.0357,1.0386,1.0402
1.0357,1.0386,1.0402,1.0361
1.0386,1.0402,1.0361,1.0218
1.0402,1.0361,1.0218,0.9949
1.0361,1.0218,0.9949,0.9567
1.0218,0.9949,0.9567,0.9119
0.9949,0.9567,0.9119,0.8662
0.9567,0.9119,0.8662,0.824
0.9119,0.8662,0.824,0.7886
0.8662,0.824,0.7886,0.762
0.824,0.7886,0.762,0.7451
0.7886,0.762,0.7451,0.7378
0.762,0.7451,0.7378,0.7386
0.7451,0.7378,0.7386,0.7453
0.7378,0.7386,0.7453,0.7551
0.7386,0.7453,0.7551,0.7655
0.7453,0.7551,0.7655,0.7745
0.7551,0.7655,0.7745,0.7815
0.7655,0.7745,0.7815,0.7871
0.7745,0.7815,0.7871,0.7938
0.7815,0.7871,0.7938,0.8056
0.7871,0.7938,0.8056,0.8271
0.7938,0.8056,0.8271,0.8609
0.8056,0.8271,0.8609,0.9053
0.8271,0.8609,0.9053,0.9547
0.8609,0.9053,0.9547,1.0032
0.9053,0.9547,1.0032,1.0472
0.9547,1.0032,1.0472,1.0854
1.0032,1.0472,1.0854,1.1184
1.0472,1.0854,1.1184,1.1474
1.0854,1.1184,1.1474,1.1736
1.1184,1.1474,1.1736,1.1978
1.1474,1.1736,1.1978,1.2205
1.1736,1.1978,1.2205,1.2417
1.1978,1.2205,1.2417,1.2613
1.2205,1.2417,1.2613,1.2792
1.2417,1.2613,1.2792,1.2955
1.2613,1.2792,1.2955,1.3104
1.2792,1.2955,1.3104,1.3238
1.2955,1.3104,1.3238,1.3353
1.3104,1.3238,1.3353,1.3425
1.3238,1.3353,1.3425,1.3404
1.3353,1.3425,1.3404,1.3236
1.3425,1.3404,1.3236,1.29
1.3404,1.3236,1.29,1.242
1.3236,1.29,1.242,1.1842
1.29,1.242,1.1842,1.1208
1.242,1.1842,1.1208,1.055
1.1842,1.1208,1.055,0.9889
1.1208,1.055,0.9889,0.9239
1.055,0.9889,0.9239,0.8608
0.9889,0.9239,0.8608,0.8003
0.9239,0.8608,0.8003,0.7428
0.8608,0.8003,0.7428,0.6886
0.8003,0.7428,0.6886,0.6378
0.7428,0.6886,0.6378,0.5905
0.6886,0.6378,0.5905,0.5466
0.6378,0.5905,0.5466,0.506
0.5905,0.5466,0.506,0.4688
0.5466,0.506,0.4688,0.4355
0.506,0.4688,0.4355,0.4071
0.4688,0.4355,0.4071,0.3851
0.4355,0.4071,0.3851,0.3721
0.4071,0.3851,0.3721,0.3718
0.3851,0.3721,0.3718,0.3889
0.3721,0.3718,0.3889,0.4279
0.3718,0.3889,0.4279,0.4895
0.3889,0.4279,0.4895,0.5677
0.4279,0.4895,0.5677,0.6517
0.4895,0.5677,0.6517,0.731
0.5677,0.6517,0.731,0.7992
0.6517,0.731,0.7992,0.8538
0.731,0.7992,0.8538,0.8946
0.7992,0.8538,0.8946,0.9226
